Store_Dept_Date,Weekly_Sales
33_40_2013-03-01,7912.63
33_42_2013-03-01,64.32
33_46_2013-03-01,2254.65
33_55_2013-03-01,14
33_60_2013-03-01,176
33_67_2013-03-01,327.83
33_74_2013-03-01,264.73
33_79_2013-03-01,12576
33_80_2013-03-01,6583.86
33_81_2013-03-01,15463.35
33_82_2013-03-01,4481.96
33_83_2013-03-01,1469.52
33_87_2013-03-01,225
33_90_2013-03-01,25790.62
33_91_2013-03-01,7665.68
33_92_2013-03-01,31339.62
33_93_2013-03-01,17131.95
33_94_2013-03-01,22630.65
33_95_2013-03-01,25589.53
33_96_2013-03-01,11604.22
33_97_2013-03-01,5011.81
33_98_2013-03-01,6050.53
33_1_2013-03-08,2992.22
33_2_2013-03-08,8218.23
33_3_2013-03-08,516.93
33_4_2013-03-08,6162.08
33_5_2013-03-08,85
33_7_2013-03-08,418.25
33_8_2013-03-08,4483.1
33_9_2013-03-08,111.83
33_10_2013-03-08,139.52
33_11_2013-03-08,152.72
33_12_2013-03-08,33.52
33_13_2013-03-08,8248.35
33_14_2013-03-08,818.8
33_16_2013-03-08,340.7
33_17_2013-03-08,320.27
33_18_2013-03-08,156.43
33_20_2013-03-08,35.72
33_21_2013-03-08,181.01
33_22_2013-03-08,38.64
33_23_2013-03-08,5
33_26_2013-03-08,197.92
33_31_2013-03-08,10
33_32_2013-03-08,47
33_38_2013-03-08,19182.39
33_40_2013-03-08,7912.63
33_42_2013-03-08,67.91
33_46_2013-03-08,2254.65
33_55_2013-03-08,7
33_60_2013-03-08,144
33_67_2013-03-08,744
33_74_2013-03-08,438.52
33_79_2013-03-08,13384.54
33_80_2013-03-08,7964.09
33_81_2013-03-08,16273.14
33_82_2013-03-08,4481.96
33_83_2013-03-08,2035.46
33_87_2013-03-08,474.98
33_90_2013-03-08,27452.17
33_91_2013-03-08,7553.58
33_92_2013-03-08,38636.56
33_93_2013-03-08,21829.15
33_94_2013-03-08,25320.93
33_95_2013-03-08,31275.99
33_96_2013-03-08,11632.85
33_97_2013-03-08,6714.66
33_98_2013-03-08,7169.03
33_1_2013-03-15,3292.57
33_2_2013-03-15,8218.23
33_3_2013-03-15,561.08
33_4_2013-03-15,6643.57
33_5_2013-03-15,50
33_7_2013-03-15,418.25
33_8_2013-03-15,4120.68
33_9_2013-03-15,111.83
33_10_2013-03-15,129.14
33_11_2013-03-15,143.05
33_12_2013-03-15,14.17
33_13_2013-03-15,8828.63
33_14_2013-03-15,1004.41
33_16_2013-03-15,416.69
33_17_2013-03-15,229.02
33_18_2013-03-15,156.43
33_20_2013-03-15,16.92
33_21_2013-03-15,181.01
33_22_2013-03-15,18.89
33_26_2013-03-15,159.96
33_31_2013-03-15,72
33_32_2013-03-15,45
33_38_2013-03-15,24841.05
33_40_2013-03-15,7423.33
33_42_2013-03-15,52.39
33_46_2013-03-15,2392.17
33_55_2013-03-15,7
33_60_2013-03-15,114.4
33_67_2013-03-15,669.79
33_74_2013-03-15,353.43
33_79_2013-03-15,11067.84
33_80_2013-03-15,7266.43
33_81_2013-03-15,15463.35
33_82_2013-03-15,4481.96
33_83_2013-03-15,2194.96
33_90_2013-03-15,28720.58
33_91_2013-03-15,7196.12
33_92_2013-03-15,40000.36
33_93_2013-03-15,21829.15
33_94_2013-03-15,22107.99
33_95_2013-03-15,31275.99
33_96_2013-03-15,10421.41
33_97_2013-03-15,8251.22
33_98_2013-03-15,7356.09
33_1_2013-03-22,2992.22
33_2_2013-03-22,8218.23
33_3_2013-03-22,519.29
33_4_2013-03-22,6548.79
33_5_2013-03-22,85
33_7_2013-03-22,393.02
33_8_2013-03-22,4712.1
33_9_2013-03-22,66.95
33_10_2013-03-22,129.14
33_11_2013-03-22,219.12
33_12_2013-03-22,34.33
33_13_2013-03-22,7199.13
33_14_2013-03-22,703.66
33_16_2013-03-22,416.35
33_17_2013-03-22,248.25
33_18_2013-03-22,650.53
33_20_2013-03-22,12.25
33_21_2013-03-22,181.01
33_22_2013-03-22,5
33_26_2013-03-22,95.14
33_31_2013-03-22,24
33_38_2013-03-22,24841.05
33_40_2013-03-22,7423.33
33_42_2013-03-22,104.72
33_46_2013-03-22,2241.33
33_55_2013-03-22,14
33_60_2013-03-22,105.6
33_67_2013-03-22,492.93
33_74_2013-03-22,413.42
33_79_2013-03-22,11067.84
33_80_2013-03-22,6509.15
33_81_2013-03-22,15463.35
33_82_2013-03-22,4481.96
33_83_2013-03-22,1717.41
33_90_2013-03-22,25632.9
33_91_2013-03-22,7196.12
33_92_2013-03-22,32248.66
33_93_2013-03-22,17444.22
33_94_2013-03-22,24420.53
33_95_2013-03-22,27333.99
33_96_2013-03-22,11604.22
33_97_2013-03-22,4946.71
33_98_2013-03-22,7262.83
33_1_2013-03-29,3006.39
33_2_2013-03-29,8218.23
33_3_2013-03-29,519.29
33_4_2013-03-29,6548.79
33_5_2013-03-29,85
33_7_2013-03-29,393.02
33_8_2013-03-29,4712.1
33_9_2013-03-29,66.95
33_10_2013-03-29,129.14
33_11_2013-03-29,156.23
33_12_2013-03-29,14.77
33_13_2013-03-29,7172.26
33_14_2013-03-29,1004.41
33_16_2013-03-29,378.75
33_17_2013-03-29,248.25
33_18_2013-03-29,631.06
33_20_2013-03-29,12.25
33_21_2013-03-29,181.01
33_22_2013-03-29,10
33_26_2013-03-29,208.33
33_31_2013-03-29,26.64
33_32_2013-03-29,10
33_38_2013-03-29,24841.05
33_40_2013-03-29,7423.33
33_41_2013-03-29,14
33_42_2013-03-29,136.03
33_46_2013-03-29,2291.07
33_49_2013-03-29,7
33_55_2013-03-29,35
33_60_2013-03-29,135
33_67_2013-03-29,434.21
33_74_2013-03-29,413.42
33_79_2013-03-29,11067.84
33_80_2013-03-29,6101.03
33_81_2013-03-29,15463.35
33_82_2013-03-29,4481.96
33_83_2013-03-29,1717.41
33_90_2013-03-29,23650.74
33_91_2013-03-29,6352.71
33_92_2013-03-29,30721.61
33_93_2013-03-29,15982.31
33_94_2013-03-29,24420.53
33_95_2013-03-29,27634.24
33_96_2013-03-29,11604.22
33_97_2013-03-29,5239.76
33_98_2013-03-29,6706.01
33_1_2013-04-05,2956.09
33_2_2013-04-05,8218.23
33_3_2013-04-05,311.57
33_4_2013-04-05,7775.39
33_5_2013-04-05,70
33_7_2013-04-05,763.45
33_8_2013-04-05,4119.69
33_9_2013-04-05,40.04
33_10_2013-04-05,139.52
33_11_2013-04-05,168.98
33_12_2013-04-05,32.08
33_13_2013-04-05,7988.92
33_14_2013-04-05,602.16
33_16_2013-04-05,865.1
33_17_2013-04-05,277.48
33_18_2013-04-05,53.38
33_20_2013-04-05,16.92
33_21_2013-04-05,181.01
33_22_2013-04-05,5
33_26_2013-04-05,182.38
33_31_2013-04-05,10
33_32_2013-04-05,48
33_38_2013-04-05,20045.23
33_40_2013-04-05,7990.21
33_42_2013-04-05,67.91
33_46_2013-04-05,2117.2
33_49_2013-04-05,5
33_55_2013-04-05,7
33_59_2013-04-05,14.68
33_60_2013-04-05,88
33_67_2013-04-05,569.35
33_72_2013-04-05,5
33_74_2013-04-05,438.52
33_79_2013-04-05,12439.87
33_80_2013-04-05,6630.86
33_81_2013-04-05,15463.35
33_82_2013-04-05,4257.43
33_83_2013-04-05,2035.46
33_90_2013-04-05,25960.3
33_91_2013-04-05,7665.68
33_92_2013-04-05,34220.71
33_93_2013-04-05,17719.43
33_94_2013-04-05,25943.46
33_95_2013-04-05,37234.29
33_96_2013-04-05,11491.88
33_97_2013-04-05,5724.24
33_98_2013-04-05,7776.08
33_1_2013-04-12,3624.59
33_2_2013-04-12,8218.23
33_3_2013-04-12,311.57
33_4_2013-04-12,5960.28
33_5_2013-04-12,50
33_7_2013-04-12,431.33
33_8_2013-04-12,4120.68
33_9_2013-04-12,45.77
33_10_2013-04-12,124.96
33_11_2013-04-12,168.98
33_12_2013-04-12,14.77
33_13_2013-04-12,8828.63
33_14_2013-04-12,826.18
33_16_2013-04-12,180.9
33_17_2013-04-12,282.83
33_18_2013-04-12,53.38
33_20_2013-04-12,16.92
33_21_2013-04-12,181.01
33_22_2013-04-12,10.5
33_26_2013-04-12,173.22
33_31_2013-04-12,72
33_32_2013-04-12,45
33_38_2013-04-12,18755.5
33_40_2013-04-12,7912.63
33_42_2013-04-12,55.44
33_46_2013-04-12,2392.17
33_49_2013-04-12,5
33_55_2013-04-12,7
33_59_2013-04-12,14.68
33_60_2013-04-12,135
33_67_2013-04-12,592.46
33_74_2013-04-12,353.43
33_79_2013-04-12,12439.87
33_80_2013-04-12,7562.73
33_81_2013-04-12,15463.35
33_82_2013-04-12,3892
33_83_2013-04-12,2709.89
33_90_2013-04-12,28720.58
33_91_2013-04-12,6551.17
33_92_2013-04-12,40960.79
33_93_2013-04-12,21829.15
33_94_2013-04-12,29555.25
33_95_2013-04-12,34461.33
33_96_2013-04-12,11491.88
33_97_2013-04-12,5670.17
33_98_2013-04-12,7219.71
33_1_2013-04-19,2992.22
33_2_2013-04-19,8218.23
33_3_2013-04-19,336.15
33_4_2013-04-19,6237.04
33_5_2013-04-19,80
33_7_2013-04-19,451.23
33_8_2013-04-19,4637.73
33_9_2013-04-19,76.12
33_10_2013-04-19,139.52
33_11_2013-04-19,161.52
33_12_2013-04-19,13.17
33_13_2013-04-19,7199.13
33_14_2013-04-19,602.16
33_16_2013-04-19,245.91
33_17_2013-04-19,320.27
33_18_2013-04-19,156.43
33_20_2013-04-19,12.25
33_21_2013-04-19,181.01
33_22_2013-04-19,5
33_25_2013-04-19,8
33_31_2013-04-19,24
33_32_2013-04-19,40
33_38_2013-04-19,24841.05
33_40_2013-04-19,7912.63
33_41_2013-04-19,10
33_42_2013-04-19,71.95
33_46_2013-04-19,2473.62
33_49_2013-04-19,5
33_55_2013-04-19,14
33_60_2013-04-19,162
33_67_2013-04-19,492.93
33_72_2013-04-19,5.88
33_74_2013-04-19,362.99
33_79_2013-04-19,13384.54
33_80_2013-04-19,6433.53
33_81_2013-04-19,15463.35
33_82_2013-04-19,3209.13
33_83_2013-04-19,1469.52
33_90_2013-04-19,23506.25
33_91_2013-04-19,7196.12
33_92_2013-04-19,32223.97
33_93_2013-04-19,17444.22
33_94_2013-04-19,23078.06
33_95_2013-04-19,28121.04
33_96_2013-04-19,11491.88
33_97_2013-04-19,4639.44
33_98_2013-04-19,6639.07
33_1_2013-04-26,3006.39
33_2_2013-04-26,8218.23
33_3_2013-04-26,261.28
33_4_2013-04-26,6548.79
33_5_2013-04-26,85
33_7_2013-04-26,451.23
33_8_2013-04-26,4119.69
33_9_2013-04-26,66.95
33_10_2013-04-26,129.14
33_11_2013-04-26,166.42
33_12_2013-04-26,14.77
33_13_2013-04-26,7172.26
33_14_2013-04-26,703.66
33_16_2013-04-26,348.79
33_17_2013-04-26,248.25
33_18_2013-04-26,47.6
33_20_2013-04-26,12.25
33_21_2013-04-26,181.01
33_22_2013-04-26,10
33_25_2013-04-26,16.5
33_26_2013-04-26,208.33
33_31_2013-04-26,57
33_32_2013-04-26,20
33_38_2013-04-26,14791.49
33_40_2013-04-26,7423.33
33_42_2013-04-26,69.31
33_46_2013-04-26,2476.4
33_49_2013-04-26,5
33_55_2013-04-26,7
33_60_2013-04-26,90
33_67_2013-04-26,702.71
33_74_2013-04-26,353.43
33_79_2013-04-26,11067.84
33_80_2013-04-26,7280.17
33_81_2013-04-26,15463.35
33_82_2013-04-26,4481.96
33_83_2013-04-26,1717.41
33_90_2013-04-26,23650.74
33_91_2013-04-26,7196.12
33_92_2013-04-26,31104.69
33_93_2013-04-26,15982.31
33_94_2013-04-26,24420.53
33_95_2013-04-26,27333.99
33_96_2013-04-26,10421.41
33_97_2013-04-26,5239.76
33_98_2013-04-26,7419.05
33_1_2013-05-03,2319.1
33_2_2013-05-03,7008.4
33_3_2013-05-03,233.38
33_4_2013-05-03,6949.07
33_5_2013-05-03,45
33_7_2013-05-03,158.5
33_8_2013-05-03,3109.17
33_9_2013-05-03,23.04
33_10_2013-05-03,28.13
33_11_2013-05-03,265.73
33_12_2013-05-03,10.14
33_13_2013-05-03,7179.6
33_14_2013-05-03,836.99
33_16_2013-05-03,604.04
33_17_2013-05-03,557.95
33_20_2013-05-03,72.18
33_21_2013-05-03,213.89
33_22_2013-05-03,27.5
33_25_2013-05-03,7.25
33_26_2013-05-03,242
33_31_2013-05-03,108
33_32_2013-05-03,6
33_38_2013-05-03,8712.23
33_40_2013-05-03,5675.07
33_42_2013-05-03,69.52
33_46_2013-05-03,1906
33_49_2013-05-03,16.85
33_52_2013-05-03,16.85
33_55_2013-05-03,14
33_60_2013-05-03,96.8
33_67_2013-05-03,569.35
33_74_2013-05-03,1120.07
33_79_2013-05-03,12249.31
33_80_2013-05-03,9098.42
33_81_2013-05-03,13499.55
33_82_2013-05-03,2748.11
33_83_2013-05-03,1955.22
33_90_2013-05-03,22043
33_91_2013-05-03,35498.37
33_92_2013-05-03,100625.53
33_93_2013-05-03,17131.95
33_94_2013-05-03,27150.36
33_95_2013-05-03,31461.45
33_96_2013-05-03,9870.64
33_97_2013-05-03,4692.72
33_98_2013-05-03,5980.07
33_1_2013-05-10,2029.74
33_2_2013-05-10,7396.22
33_3_2013-05-10,218.78
33_4_2013-05-10,6949.07
33_5_2013-05-10,80
33_7_2013-05-10,158.5
33_8_2013-05-10,3632.62
33_9_2013-05-10,23.04
33_10_2013-05-10,28.13
33_11_2013-05-10,61.93
33_12_2013-05-10,10.14
33_13_2013-05-10,7568.5
33_14_2013-05-10,836.99
33_16_2013-05-10,604.04
33_17_2013-05-10,186.03
33_18_2013-05-10,5
33_20_2013-05-10,70.61
33_21_2013-05-10,239.77
33_22_2013-05-10,35
33_25_2013-05-10,13
33_31_2013-05-10,108
33_32_2013-05-10,70
33_38_2013-05-10,8369.92
33_40_2013-05-10,5675.07
33_42_2013-05-10,69.52
33_44_2013-05-10,37.05
33_46_2013-05-10,2590.16
33_55_2013-05-10,7
33_60_2013-05-10,135
33_67_2013-05-10,1294.4
33_74_2013-05-10,1120.07
33_79_2013-05-10,12249.31
33_80_2013-05-10,10524.45
33_81_2013-05-10,13499.55
33_82_2013-05-10,2748.11
33_83_2013-05-10,1502.9
33_90_2013-05-10,25507.42
33_91_2013-05-10,29597.09
33_92_2013-05-10,100625.53
33_93_2013-05-10,21331.07
33_94_2013-05-10,32598.38
33_95_2013-05-10,33434.81
33_96_2013-05-10,9870.64
33_97_2013-05-10,5745.37
33_98_2013-05-10,6978.9
33_1_2013-05-17,2066.21
33_2_2013-05-17,7396.22
33_3_2013-05-17,1252.96
33_4_2013-05-17,6162.08
33_5_2013-05-17,80
33_7_2013-05-17,158.5
33_8_2013-05-17,2761.47
33_9_2013-05-17,23.04
33_10_2013-05-17,28.13
33_11_2013-05-17,265.73
33_12_2013-05-17,10.14
33_13_2013-05-17,7466.11
33_14_2013-05-17,907.11
33_16_2013-05-17,368.92
33_17_2013-05-17,186.03
33_20_2013-05-17,145.47
33_21_2013-05-17,203.66
33_22_2013-05-17,35
33_25_2013-05-17,7.25
33_26_2013-05-17,245.4
33_31_2013-05-17,108.52
33_32_2013-05-17,70
33_38_2013-05-17,7063.23
33_40_2013-05-17,5675.07
33_42_2013-05-17,95.24
33_46_2013-05-17,1906
33_49_2013-05-17,16.85
33_60_2013-05-17,117
33_67_2013-05-17,1294.4
33_74_2013-05-17,844.53
33_79_2013-05-17,12249.31
33_80_2013-05-17,9357.75
33_81_2013-05-17,13499.55
33_82_2013-05-17,2429.36
33_83_2013-05-17,2097.81
33_90_2013-05-17,26546.82
33_91_2013-05-17,29597.09
33_92_2013-05-17,100625.53
33_93_2013-05-17,17252.25
33_94_2013-05-17,28969.43
33_95_2013-05-17,31191.81
33_96_2013-05-17,10865.94
33_97_2013-05-17,6222.3
33_98_2013-05-17,6952.69
33_1_2013-05-24,2319.1
33_2_2013-05-24,6947.44
33_3_2013-05-24,155.17
33_4_2013-05-24,6949.07
33_5_2013-05-24,80
33_7_2013-05-24,158.5
33_8_2013-05-24,3050.73
33_9_2013-05-24,23.04
33_10_2013-05-24,28.13
33_11_2013-05-24,265.73
33_12_2013-05-24,25.46
33_13_2013-05-24,7414.55
33_14_2013-05-24,688.72
33_16_2013-05-24,553.3
33_17_2013-05-24,186.03
33_20_2013-05-24,145.47
33_21_2013-05-24,203.66
33_22_2013-05-24,35
33_25_2013-05-24,37.62
33_32_2013-05-24,70
33_38_2013-05-24,7063.23
33_40_2013-05-24,5283.41
33_42_2013-05-24,100.6
33_46_2013-05-24,1906
33_49_2013-05-24,16.85
33_55_2013-05-24,7
33_60_2013-05-24,123.2
33_67_2013-05-24,670.36
33_74_2013-05-24,844.53
33_79_2013-05-24,12249.31
33_80_2013-05-24,8188.71
33_81_2013-05-24,13499.55
33_82_2013-05-24,2429.36
33_83_2013-05-24,1730.49
33_90_2013-05-24,24235.84
33_91_2013-05-24,29597.09
33_92_2013-05-24,100625.53
33_93_2013-05-24,17444.22
33_94_2013-05-24,28969.43
33_95_2013-05-24,27333.99
33_96_2013-05-24,10569.04
33_97_2013-05-24,4251.29
33_98_2013-05-24,6829.42
33_1_2013-05-31,1721.08
33_2_2013-05-31,6947.44
33_3_2013-05-31,155.17
33_4_2013-05-31,6949.07
33_5_2013-05-31,80
33_7_2013-05-31,158.5
33_8_2013-05-31,3050.73
33_9_2013-05-31,23.04
33_10_2013-05-31,28.13
33_11_2013-05-31,167
33_12_2013-05-31,25.46
33_13_2013-05-31,7655.93
33_14_2013-05-31,688.72
33_16_2013-05-31,553.3
33_17_2013-05-31,186.03
33_20_2013-05-31,145.47
33_21_2013-05-31,295.69
33_22_2013-05-31,35
33_25_2013-05-31,13.86
33_32_2013-05-31,70
33_38_2013-05-31,7063.23
33_40_2013-05-31,5283.41
33_42_2013-05-31,58.44
33_46_2013-05-31,1906
33_55_2013-05-31,28
33_60_2013-05-31,140.8
33_67_2013-05-31,815.74
33_74_2013-05-31,1120.07
33_79_2013-05-31,12249.31
33_80_2013-05-31,9872.17
33_81_2013-05-31,13499.55
33_82_2013-05-31,2429.36
33_83_2013-05-31,1730.49
33_90_2013-05-31,22680.75
33_91_2013-05-31,29597.09
33_92_2013-05-31,100625.53
33_93_2013-05-31,14337.17
33_94_2013-05-31,28969.43
33_95_2013-05-31,27634.24
33_96_2013-05-31,11656.94
33_97_2013-05-31,4251.29
33_98_2013-05-31,5756.24
33_1_2013-06-07,2297.74
33_2_2013-06-07,7396.22
33_3_2013-06-07,236.71
33_4_2013-06-07,6949.07
33_5_2013-06-07,80
33_7_2013-06-07,190.5
33_8_2013-06-07,2750.66
33_9_2013-06-07,23.04
33_10_2013-06-07,28.13
33_11_2013-06-07,226.69
33_12_2013-06-07,14.94
33_13_2013-06-07,8828.63
33_14_2013-06-07,836.99
33_16_2013-06-07,604.04
33_17_2013-06-07,186.03
33_20_2013-06-07,81.27
33_21_2013-06-07,213.89
33_22_2013-06-07,27.5
33_25_2013-06-07,15.84
33_26_2013-06-07,242
33_31_2013-06-07,108
33_32_2013-06-07,58.23
33_38_2013-06-07,8712.23
33_40_2013-06-07,4437.76
33_42_2013-06-07,100.6
33_46_2013-06-07,1903.38
33_49_2013-06-07,16.85
33_52_2013-06-07,16.85
33_60_2013-06-07,105.6
33_67_2013-06-07,781.14
33_71_2013-06-07,5
33_74_2013-06-07,1120.07
33_79_2013-06-07,12035.61
33_80_2013-06-07,9357.75
33_81_2013-06-07,13499.55
33_82_2013-06-07,2748.11
33_83_2013-06-07,2194.96
33_87_2013-06-07,454.26
33_90_2013-06-07,25507.42
33_91_2013-06-07,29597.09
33_92_2013-06-07,100625.53
33_93_2013-06-07,20923.13
33_94_2013-06-07,32598.38
33_95_2013-06-07,32209.31
33_96_2013-06-07,10865.94
33_97_2013-06-07,6221.96
33_98_2013-06-07,5980.07
33_1_2013-06-14,2293.64
33_2_2013-06-14,7396.22
33_3_2013-06-14,1252.96
33_4_2013-06-14,6949.07
33_5_2013-06-14,80
33_7_2013-06-14,143.78
33_8_2013-06-14,2524.41
33_9_2013-06-14,87.28
33_10_2013-06-14,28.13
33_11_2013-06-14,189.07
33_12_2013-06-14,10.71
33_13_2013-06-14,8828.63
33_14_2013-06-14,836.99
33_16_2013-06-14,604.04
33_17_2013-06-14,186.03
33_20_2013-06-14,133.5
33_21_2013-06-14,203.66
33_22_2013-06-14,27.5
33_25_2013-06-14,17.82
33_31_2013-06-14,72
33_32_2013-06-14,58.23
33_38_2013-06-14,8369.92
33_40_2013-06-14,4437.76
33_42_2013-06-14,98.03
33_46_2013-06-14,1570.08
33_49_2013-06-14,16.85
33_55_2013-06-14,7
33_60_2013-06-14,81
33_67_2013-06-14,321.08
33_72_2013-06-14,5
33_74_2013-06-14,1120.07
33_79_2013-06-14,12035.61
33_80_2013-06-14,9933.22
33_81_2013-06-14,13499.55
33_82_2013-06-14,2748.11
33_83_2013-06-14,1533.87
33_90_2013-06-14,25574.2
33_91_2013-06-14,29597.09
33_92_2013-06-14,100625.53
33_93_2013-06-14,20923.13
33_94_2013-06-14,32598.38
33_95_2013-06-14,34265.39
33_96_2013-06-14,11656.94
33_97_2013-06-14,6119.3
33_98_2013-06-14,6614.14
33_1_2013-06-21,2102.85
33_2_2013-06-21,7377.98
33_3_2013-06-21,1252.96
33_4_2013-06-21,6949.07
33_5_2013-06-21,80
33_7_2013-06-21,190.5
33_8_2013-06-21,2579.39
33_9_2013-06-21,87.28
33_10_2013-06-21,28.13
33_11_2013-06-21,158.18
33_12_2013-06-21,10.71
33_13_2013-06-21,7149.33
33_14_2013-06-21,836.99
33_16_2013-06-21,530.47
33_17_2013-06-21,186.03
33_20_2013-06-21,145.47
33_21_2013-06-21,203.66
33_22_2013-06-21,35
33_25_2013-06-21,17.82
33_31_2013-06-21,206.76
33_32_2013-06-21,58.23
33_38_2013-06-21,7063.23
33_40_2013-06-21,4437.76
33_42_2013-06-21,98.03
33_46_2013-06-21,1903.38
33_49_2013-06-21,16.85
33_55_2013-06-21,7
33_60_2013-06-21,45
33_67_2013-06-21,706.88
33_74_2013-06-21,1120.07
33_79_2013-06-21,12035.61
33_80_2013-06-21,8188.71
33_81_2013-06-21,13499.55
33_82_2013-06-21,2371.3
33_83_2013-06-21,1513
33_90_2013-06-21,24534.6
33_91_2013-06-21,29597.09
33_92_2013-06-21,100625.53
33_93_2013-06-21,17446.6
33_94_2013-06-21,28969.43
33_95_2013-06-21,27333.99
33_96_2013-06-21,10865.94
33_97_2013-06-21,4251.29
33_98_2013-06-21,6829.42
33_1_2013-06-28,2195.14
33_2_2013-06-28,6947.44
33_3_2013-06-28,805.29
33_4_2013-06-28,6031.82
33_5_2013-06-28,80
33_7_2013-06-28,190.5
33_8_2013-06-28,3050.73
33_9_2013-06-28,23.04
33_10_2013-06-28,28.13
33_11_2013-06-28,158.18
33_12_2013-06-28,10.71
33_13_2013-06-28,7414.55
33_14_2013-06-28,836.99
33_16_2013-06-28,530.47
33_17_2013-06-28,186.03
33_20_2013-06-28,145.47
33_21_2013-06-28,203.66
33_22_2013-06-28,35
33_25_2013-06-28,13.86
33_26_2013-06-28,245.4
33_31_2013-06-28,57
33_32_2013-06-28,58.23
33_38_2013-06-28,7063.23
33_40_2013-06-28,4437.76
33_42_2013-06-28,95.24
33_46_2013-06-28,1903.38
33_52_2013-06-28,16.85
33_55_2013-06-28,28
33_60_2013-06-28,96.8
33_67_2013-06-28,815.74
33_74_2013-06-28,844.53
33_79_2013-06-28,12035.61
33_80_2013-06-28,8188.71
33_81_2013-06-28,13499.55
33_82_2013-06-28,2429.36
33_83_2013-06-28,1730.49
33_90_2013-06-28,24086.29
33_91_2013-06-28,29597.09
33_92_2013-06-28,100625.53
33_93_2013-06-28,17463.87
33_94_2013-06-28,28969.43
33_95_2013-06-28,27333.99
33_96_2013-06-28,10865.94
33_97_2013-06-28,4251.29
33_98_2013-06-28,6829.42
33_1_2013-07-05,2081.61
33_2_2013-07-05,7522.72
33_3_2013-07-05,1252.96
33_4_2013-07-05,6949.07
33_5_2013-07-05,75
33_7_2013-07-05,117
33_8_2013-07-05,2925.27
33_9_2013-07-05,153.32
33_10_2013-07-05,86.77
33_11_2013-07-05,300.33
33_12_2013-07-05,14.94
33_13_2013-07-05,7770.67
33_14_2013-07-05,836.99
33_16_2013-07-05,604.04
33_17_2013-07-05,186.03
33_20_2013-07-05,133.5
33_21_2013-07-05,213.89
33_22_2013-07-05,37.5
33_25_2013-07-05,37.62
33_26_2013-07-05,242
33_32_2013-07-05,58.23
33_38_2013-07-05,8712.23
33_40_2013-07-05,4104.89
33_42_2013-07-05,98.03
33_46_2013-07-05,1827.23
33_49_2013-07-05,16.85
33_52_2013-07-05,16.85
33_55_2013-07-05,14
33_60_2013-07-05,96.8
33_67_2013-07-05,413.34
33_72_2013-07-05,5
33_74_2013-07-05,1120.07
33_79_2013-07-05,10022.16
33_80_2013-07-05,10808.24
33_81_2013-07-05,13499.55
33_82_2013-07-05,2748.11
33_83_2013-07-05,1533.87
33_87_2013-07-05,454.26
33_90_2013-07-05,24944.79
33_91_2013-07-05,35498.37
33_92_2013-07-05,100625.53
33_93_2013-07-05,17719.43
33_94_2013-07-05,27150.36
33_95_2013-07-05,29465.91
33_96_2013-07-05,11293.32
33_97_2013-07-05,5343.57
33_98_2013-07-05,6147.17
33_99_2013-07-05,5
33_1_2013-07-12,2297.74
33_2_2013-07-12,7396.22
33_3_2013-07-12,1252.96
33_4_2013-07-12,6949.07
33_5_2013-07-12,80
33_7_2013-07-12,143.78
33_8_2013-07-12,2524.41
33_9_2013-07-12,173.56
33_10_2013-07-12,28.13
33_11_2013-07-12,226.69
33_12_2013-07-12,10.71
33_13_2013-07-12,8348.28
33_14_2013-07-12,836.99
33_16_2013-07-12,604.04
33_17_2013-07-12,186.03
33_20_2013-07-12,133.5
33_21_2013-07-12,239.77
33_22_2013-07-12,27.5
33_25_2013-07-12,13
33_26_2013-07-12,242
33_31_2013-07-12,72
33_32_2013-07-12,58.23
33_38_2013-07-12,8369.92
33_40_2013-07-12,4437.76
33_42_2013-07-12,98.03
33_46_2013-07-12,2032.28
33_55_2013-07-12,7
33_60_2013-07-12,96.8
33_67_2013-07-12,321.08
33_74_2013-07-12,1120.07
33_79_2013-07-12,11347.35
33_80_2013-07-12,9933.22
33_81_2013-07-12,13499.55
33_82_2013-07-12,2748.11
33_83_2013-07-12,1533.87
33_87_2013-07-12,454.26
33_90_2013-07-12,25574.2
33_91_2013-07-12,29597.09
33_92_2013-07-12,100625.53
33_93_2013-07-12,20923.13
33_94_2013-07-12,32598.38
33_95_2013-07-12,32892.27
33_96_2013-07-12,9870.64
33_97_2013-07-12,6221.96
33_98_2013-07-12,6147.17
33_1_2013-07-19,2102.85
33_2_2013-07-19,7396.22
33_3_2013-07-19,155.17
33_4_2013-07-19,6949.07
33_5_2013-07-19,80
33_7_2013-07-19,143.78
33_8_2013-07-19,2579.39
33_9_2013-07-19,87.28
33_10_2013-07-19,28.13
33_11_2013-07-19,158.18
33_12_2013-07-19,10.71
33_13_2013-07-19,7466.11
33_14_2013-07-19,688.72
33_16_2013-07-19,530.47
33_17_2013-07-19,186.03
33_20_2013-07-19,145.47
